Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Rhett Lowder","CIN",4.05972,4.28021,3.80611,4.34629,26.4775,11.1035,0,0.762455,0,76.0339,324.271,75.4578,39.9112,36.7183,10.0275,24.2521,0.843999,3.30281,61.0303,7.22404,2.87068,2.51649,1.18694,0.188207,0.0747895,0.11341788619756699,0.254309,1.31139,0.289952,0.698,,,4.33147,0.838721,0.802129,714.8699951171875,2.80167,1.34333,0.34192,2.80167,-1.34333,4.54411,289.4,3.8078947368421048,295,3.8815789473684212,,,,,,,,,,,,,,,,,,,"Rhett Lowder","33876",695076
"David Bednar","NYY",4.26218,4.31777,0,3.34821,62.3457,0,31.178,3.56489,4.33944,63.5847,258.848,50.7229,25.7119,23.655,6.91972,20.8202,1.79149,2.27348,75.9234,10.7465,2.94697,3.64662,0.979441,0.293313,0.0804342,0.21287837624549866,0.215151,1.12516,0.286461,0.740939,,,3.25137,0.835371,0.766048,61.33000183105469,1.97657,-1.0442,2.00164,1.97657,1.0442,2.33114,508.9,7.9515625,483,7.546875,,,,,,,,,,,,,,,,,,,"David Bednar","19569",670280
"Luis Morales","ATH",6.53297,6.7839,6.90831,4.54655,25.8192,19.7668,0,0.307322,0,113.02,484.794,106.612,62.0594,57.0947,17.3112,44.948,0.7738,4.34546,99.3004,7.90747,3.57929,2.20923,1.37853,0.20483,0.0927157,0.11211420595645905,0.244804,1.341,0.280038,0.702935,,,4.67757,0.834693,0.771944,676.9299926757812,2.27787,-0.295941,0.634966,2.27787,0.295941,4.15338,399.90000000000003,3.5389380530973455,395,3.495575221238938,,,,,,,,,,,,,,,,,,,"Luis Morales","32227",806960
"Robert Gasser","MIL",4.11796,4.31989,3.09109,4.02801,32.8926,9.61429,0,1.58937,0,75.9727,322.384,70.3464,36.9588,34.0021,9.91322,24.7972,0.708377,6.15967,68.6698,8.13487,2.93757,2.76926,1.17436,0.213006,0.0769182,0.1360880732536316,0.241386,1.25234,0.283932,0.715988,,,4.2461,0.821223,0.811644,999,1.76128,-0.726758,0.460658,1.76128,0.726758,4.38579,310.4,4.084210526315789,303,3.986842105263158,,,,,,,,,,,,,,,,,,,"Robert Gasser","29812",688107
"Carmen Mlodzinski","PIT",3.82605,4.16193,1.06865,3.7603,44.7888,4.55765,0,3.25291,1.78924,71.5033,302.16,67.4416,32.4727,29.8749,7.11145,23.7094,0.820902,2.9348,64.4177,8.10815,2.98426,2.71697,0.895107,0.21319,0.0784663,0.13472416251897812,0.244783,1.27478,0.295755,0.722684,,,3.74414,0.809073,0.954945,999,2.20629,1.50324,0.61492,2.20629,-1.50324,4.18011,331.50000000000006,4.604166666666668,328,4.555555555555555,,,,,,,,,,,,,,,,,,,"Carmen Mlodzinski","27572",669387
"Ryan Feltner","COL",3.30592,5.78963,5.6759,5.17976,24.7909,17.1294,0,0.492038,0,97.4175,430.103,103.283,60.942,56.0666,14.089,39.6145,0.404405,3.72118,79.6258,7.3563,3.65982,2.01002,1.30162,0.185132,0.0921047,0.09302716702222824,0.267041,1.46685,0.30436,0.665369,,,4.71506,0.805422,0.649173,999,2.57349,-0.55645,0.908155,2.57349,0.55645,3.78913,305.8000000000001,3.15257731958763,331,3.4123711340206184,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Janson Junk","MIA",4.01697,4.24315,3.29478,4.5748,36.7789,9.79805,0.00416208,1.04778,0,85.1382,360.846,90.8299,47.0399,43.2767,11.3716,19.4442,1.06121,2.81961,62.627,6.62033,2.05546,3.22085,1.2021,0.173556,0.0538851,0.1196710355579853,0.268266,1.29524,0.300315,0.670182,,,4.18483,0.783392,0.404047,999,5.14963,-2.02812,0.346596,5.14963,2.02812,4.53787,321.1,3.7776470588235296,346,4.070588235294117,,,,,,,,,,,,,,,,,,,"Janson Junk","23301",676083
"Adrian Morejon","SDP",5.50156,4.16277,0,3.42072,64.667,0,2.66984,16.9603,1.89877,66.3253,273.866,58.3969,27.401,25.2089,6.11668,20.6444,1.4976,1.81829,66.1974,8.98264,2.80134,3.20656,0.830001,0.241714,0.0753813,0.16633302718400955,0.232284,1.19172,0.291922,0.732716,,,3.35391,0.782071,0.770438,723.97998046875,1.41833,-0.209385,0.748876,1.41833,0.209385,4.0015,409.8000000000001,6.209090909090911,398,6.03030303030303,,,,,,,,,,,,,,,,,,,"Adrian Morejon","20039",670970
"Andrés Muñoz","SEA",3.5415,3.14282,0,2.90382,60.0385,0,33.6596,3.24987,5.22331,61.7048,252.757,45.1072,21.6401,19.9089,4.87311,24.5913,1.94417,3.49755,76.2679,11.1241,3.58679,3.10141,0.710771,0.301744,0.0972924,0.20445148646831512,0.200772,1.12955,0.280324,0.764335,,,3.05542,0.779874,0.876104,40.79999923706055,1.46943,2.64413,2.21512,1.46943,-2.64413,2.0465,530.3,8.553225806451612,495,7.983870967741935,,,,,,,,,,,,,,,,,,,"Andres Munoz","20373",662253
"Hunter Harvey","CHC",3.03183,2.39298,0,3.34143,49.7404,0,3.6419,15.7352,2.73813,51.938,211.534,44.0446,20.9598,19.283,5.33705,14.569,0.884355,2.03468,55.7011,9.65209,2.52457,3.82326,0.924823,0.26332,0.0688733,0.19444715231657028,0.225951,1.12853,0.289096,0.736263,,,3.28513,0.77828,0.635432,733.3300170898438,1.94854,-0.684346,1.05797,1.94854,0.684346,3.58937,353.9,6.80576923076923,340,6.538461538461538,,,,,,,,,,,,,,,,,,,"Hunter Harvey","15507",640451
"Will Vest","DET",4.25845,3.63458,0,3.34072,60.822,0.0622142,7.15941,14.6007,4.72496,63.9864,264.838,56.2766,25.8165,23.7511,5.49299,19.9747,1.16342,2.38644,64.932,9.13301,2.80954,3.25071,0.772617,0.245176,0.0754223,0.16975391656160355,0.23209,1.19168,0.295164,0.735619,,,3.26998,0.776996,0.731818,524.489990234375,0.965604,-0.593247,0.917244,0.965604,0.593247,3.77701,425.5,6.6484375,414,6.46875,,,,,,,,,,,,,,,,,,,"Will Vest","19769",676684
"Brandon Sproat","MIL",3.9574,4.00966,4.2341,4.21325,23.4525,11.1477,0,0.758482,0,71.1682,304.648,66.545,36.2137,33.3166,8.16458,26.969,0.604815,4.0343,59.8411,7.56757,3.41053,2.21888,1.0325,0.196427,0.0885253,0.10790205746889114,0.243181,1.31399,0.283898,0.698073,,,4.25175,0.775913,0.707557,999,1.50225,0.25529,0.411328,1.50225,-0.25529,4.45156,283.8,3.9971830985915493,282,3.971830985915493,,,,,,,,,,,,,,,,,,,"Brandon Sproat","33850",687075
"Bryce Elder","ATL",6.60541,6.9843,7.26073,4.67063,24.9045,18.0664,0,0.834521,0,108.446,470.28,112.779,61.1727,56.2789,14.3352,37.5504,0.904113,4.37357,88.5224,7.34655,3.11634,2.35743,1.18969,0.188234,0.079847,0.10838650912046432,0.263283,1.38621,0.302439,0.684451,,,4.38078,0.775668,0.64009,742.239990234375,3.04482,-1.04903,0.769245,3.04482,1.04903,3.97434,389.2,3.6037037037037036,414,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Bryce Elder","27779",693821
"Orion Kerkering","PHI",5.27707,3.99418,0,3.49891,62.052,0.0787707,1.72313,15.6905,4.16413,62.6076,261.873,53.6742,26.4563,24.3398,6.02626,22.3054,1.43587,3.70502,66.8806,9.61425,3.20646,2.9984,0.866291,0.255393,0.0851766,0.17021673172712326,0.227566,1.21359,0.292399,0.733213,,,3.4963,0.762413,0.786885,999,1.56729,0.650249,0.692617,1.56729,-0.650249,4.07651,382.0000000000001,6.063492063492065,367,5.825396825396825,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Matt Strahm","KCR",3.96018,3.074,0,3.51104,61.7906,0.122957,2.37325,19.2709,3.4163,64.1943,262.316,53.529,27.2208,25.0432,7.81302,18.9925,1.25869,2.98889,70.1019,9.82823,2.66273,3.69103,1.09538,0.267242,0.0724031,0.1948390230536461,0.222727,1.12972,0.281469,0.7356,,,3.56056,0.75998,0.6623,733.1099853515625,1.98859,0.443653,0.862248,1.98859,-0.443653,3.85034,394.80000000000007,6.168750000000001,376,5.875,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Josh Hader","HOU",4.27344,3.41407,0,3.24501,53.0321,0,28.6555,2.38418,2.76488,56.1095,225.488,39.6211,21.9899,20.2307,7.40901,20.3978,0.887652,2.19041,75.8389,12.1646,3.27182,3.71799,1.18841,0.336332,0.0904608,0.24587156623601913,0.195274,1.06968,0.269215,0.766,,,3.3562,0.758186,0.699787,98,1.59901,-0.183142,1.86345,1.59901,0.183142,2.5154,463.30000000000007,8.273214285714287,428,7.642857142857143,,,,,,,,,,,,,,,,,,,"Josh Hader","14212",623352
"Ben Brown","CHC",2.63734,3.19201,1.35491,3.77091,33.3461,2.61405,0.0146115,1.06741,0.323564,52.9079,219.442,46.2504,24.0955,22.1679,6.11622,17.0526,0.687198,2.00219,58.9417,10.0264,2.90076,3.45647,1.04041,0.268598,0.0777087,0.1908889338374138,0.230805,1.19648,0.296566,0.716246,,,3.49031,0.744193,0.556131,999,3.03967,-0.0892374,0.855714,3.03967,0.0892374,3.85905,263.80000000000007,4.977358490566039,252,4.754716981132075,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Sean Burke","CHW",6.93934,9.05055,8.1221,4.78194,25.7807,25.7807,0,0,0,142.1,617.242,135.851,82.0668,75.5015,23.7502,62.0846,0.674274,5.79505,133.138,8.43238,3.93217,2.14446,1.50423,0.215698,0.100584,0.11511440575122833,0.247288,1.39293,0.285626,0.703577,,,4.86712,0.739794,0.655444,999,1.53985,-0.643606,1.47812,1.53985,0.643606,3.02917,463.9999999999999,3.267605633802816,460,3.23943661971831,,,,,,,,,,,,,,,,,,,"Sean Burke","29878",680732
"Luis Gil","NYY",6.21471,4.89936,5.35273,4.25151,36.061,13.0551,0,0.313228,0,94.8138,405.587,79.961,48.6838,44.7891,13.0455,45.5995,1.19679,4.11811,93.8349,8.90707,4.32843,2.05781,1.23832,0.231356,0.112428,0.11892746388912201,0.224692,1.32428,0.268749,0.716487,,,4.51758,0.738618,0.767436,434.5799865722656,2.44089,-0.299739,0.261141,2.44089,0.299739,4.65181,373.1,3.927368421052632,344,3.6210526315789475,,,,,,,,,,,,,,,,,,,"Luis Gil","21052",661563
"Trevor Megill","MIL",4.26022,3.36049,0,3.4461,61.2568,0,20.2205,7.12284,5.81919,63.977,262.989,52.2403,26.6269,24.4968,7.31935,22.3755,2.31627,2.19293,76.6903,10.7884,3.14768,3.42743,1.02965,0.29161,0.0850815,0.20652898401021957,0.21911,1.16629,0.290918,0.745531,,,3.37704,0.721834,0.674193,135.4199981689453,1.97299,1.31329,1.37399,1.97299,-1.31329,3.16801,462.3,7.2234375,439,6.859375,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"Troy Melton","DET",4.34464,4.07654,3.63723,3.97094,36.4103,7.85607,0,3.30747,0,75.0521,314.446,70.3434,35.9937,33.1142,10.075,23.6945,0.47178,2.16893,66.0376,7.91901,2.84137,2.78704,1.20816,0.210013,0.0753532,0.13465948402881622,0.243755,1.25297,0.283656,0.726162,,,4.1543,0.721054,0.724071,478.69000244140625,3.01481,0.34304,0.491293,3.01481,-0.34304,4.34494,316,4.213333333333333,311,4.1466666666666665,,,,,,,,,,,,,,,,,,,"Troy Melton","31807",675512
"José Alvarado","PHI",4.53009,3.11518,0,3.51601,55.0788,0,4.45627,12.2431,3.4716,56.5342,236.176,48.9445,24.0067,22.0861,5.52585,20.9742,1.15718,2.18818,63.6137,10.127,3.339,3.03295,0.87969,0.269349,0.0888075,0.18054146319627762,0.229772,1.23675,0.301783,0.738344,,,3.38447,0.717443,0.66367,999,1.83179,-0.936511,0.753043,1.83179,0.936511,3.99594,347.5999999999999,6.098245614035086,334,5.859649122807017,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Pete Fairbanks","MIA",3.61633,3.91365,0,3.52469,60.6967,0,25.9662,3.63839,5.33042,62.8721,260.937,53.6934,26.7638,24.6227,6.39239,21.7117,0.890323,2.28657,64.1623,9.18469,3.10798,2.95519,0.915056,0.245892,0.0832065,0.16268496215343475,0.226613,1.19934,0.284288,0.731935,,,3.56094,0.715571,0.678139,112.77999877929688,1.69782,-0.838833,1.80627,1.69782,0.838833,2.59164,454.0000000000001,7.206349206349208,439,6.968253968253968,,,,,,,,,,,,,,,,,,,"Pete Fairbanks","17998",664126
"Lance McCullers Jr.","HOU",4.92703,5.19114,5.42531,4.58997,23.045,16.0409,0,0.409886,0,87.8738,388.136,81.8312,48.7123,44.8153,11.3721,45.0088,0.38992,5.58363,84.3043,8.63441,4.60978,1.87306,1.16473,0.217203,0.115961,0.10124142467975616,0.242431,1.44343,0.291312,0.704367,,,4.62598,0.705462,0.413643,999,3.53987,-1.48393,0.559922,3.53987,1.48393,4.25344,317.7000000000001,3.6102272727272737,312,3.5454545454545454,,,,,,,,,,,,,,,,,,,"Lance McCullers Jr.","14120",621121
"Matt Brash","SEA",3.17765,3.02204,0,3.17491,59.321,0.0684636,3.99074,19.1102,1.703,59.7721,248.947,48.8909,22.9192,21.0856,4.95556,23.2421,1.49422,2.8772,70.7577,10.6541,3.49961,3.04437,0.746168,0.284228,0.0933618,0.19086624681949615,0.219411,1.2068,0.298647,0.754869,,,3.1563,0.701686,0.655819,742.2899780273438,1.45359,0.106627,0.955107,1.45359,-0.106627,3.72652,415.1,6.918333333333334,395,6.583333333333333,,,,,,,,,,,,,,,,,,,"Matt Brash","25756",666374
"Jose A. Ferrer","SEA",3.83565,2.34818,0,3.36584,62.5573,0,3.25537,18.607,4.44233,65.1615,268.887,58.1553,26.4884,24.3693,4.92822,17.7345,1.23029,3.37688,60.5022,8.35646,2.44946,3.41155,0.680677,0.22501,0.0659554,0.15905451774597168,0.23471,1.16464,0.291903,0.716064,,,3.2333,0.678824,0.589362,742.2000122070312,3.06439,-2.38173,0.943756,3.06439,2.38173,3.74166,418.7,6.441538461538461,410,6.3076923076923075,,,,,,,,,,,,,,,,,,,"Jose A. Ferrer","24017",678606
"Randy Vásquez","SDP",5.84896,7.7546,6.7957,4.80521,29.2447,23.3845,0,0.314995,0,127.127,555.056,132.309,73.7768,67.8747,18.7999,45.7744,1.02965,7.03296,85.6058,6.06049,3.24062,1.87017,1.33095,0.154229,0.082468,0.07176099717617035,0.263434,1.40083,0.285312,0.687298,,,4.95701,0.677321,0.453091,999,2.18083,0.946614,1.03306,2.18083,-0.946614,3.62258,375.90000000000015,2.9598425196850404,401,3.15748031496063,,,,,,,,,,,,,,,,,,,"Randy Vasquez","24719",681190
"Cody Bradford","TEX",3.97574,3.74714,3.18002,4.23856,25.4779,7.40272,0,1.00115,0,61.0758,251.767,58.4075,31.2649,28.7637,8.96318,13.7913,0.719736,1.83731,53.3929,7.86786,2.03225,3.87151,1.32079,0.212073,0.0547779,0.15729504451155663,0.247344,1.18212,0.284519,0.68623,,,4.0622,0.668347,0.402446,999,1.351,1.25011,0.717602,1.351,-1.25011,4.0432,251.9000000000001,4.1295081967213125,250,4.098360655737705,,,,,,,,,,,,,,,,,,,"Cody Bradford","27597",674003
"Ryan Walker","SFG",4.15885,4.11407,0,3.52534,60.1963,0.17856,23.9302,4.95153,4.4312,62.1411,260.657,55.7565,26.4576,24.3409,5.5812,19.4319,1.23497,4.3842,64.9346,9.40459,2.81436,3.34164,0.808335,0.249119,0.0745499,0.17456918209791183,0.235418,1.20996,0.30167,0.723281,,,3.3626,0.66338,0.657801,163.1999969482422,1.94756,-0.196912,1.64947,1.94756,0.196912,2.80071,440.4,7.103225806451612,433,6.983870967741935,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Joe Boyle","TBR",3.53824,4.27325,3.29033,4.19388,18.9902,11.6066,0,0.744686,0,68.4587,296.521,56.4358,34.6748,31.9009,7.81988,37.02,0.786306,3.85085,73.9186,9.71779,4.86687,1.99672,1.02805,0.249286,0.124848,0.12443839013576508,0.220754,1.36514,0.279543,0.712427,,,4.25163,0.658938,0.663586,714.9099731445312,2.35108,-1.52659,0.346398,2.35108,1.52659,4.53814,288.20000000000005,4.238235294117648,265,3.8970588235294117,,,,,,,,,,,,,,,,,,,"Joe Boyle","29608",671212
"J.T. Ginn","ATH",2.95754,3.57658,2.18399,4.21466,25.801,8.21921,0,0.963398,0,63.295,271.135,60.7857,32.2182,29.6408,7.84169,22.3734,1.02067,3.78758,59.8822,8.51473,3.1813,2.67649,1.11502,0.220857,0.0825175,0.13833975791931152,0.248131,1.31383,0.298696,0.705741,,,4.09351,0.653668,0.52848,999,2.7304,-0.182854,0.516877,2.7304,0.182854,4.31083,255.20000000000007,4.050793650793652,257,4.079365079365079,,,,,,,,,,,,,,,,,,,"J.T. Ginn","27889",669372
"Gabe Speier","SEA",2.96171,2.80001,0,3.34408,59.5988,0,1.35986,19.0143,3.32008,56.7498,229.269,45.155,22.9198,21.0862,6.15254,16.1216,1.67613,2.85071,67.1091,10.6429,2.55673,4.16269,0.975736,0.292709,0.0703172,0.22239146381616592,0.21472,1.07977,0.284616,0.728344,,,3.18239,0.649673,0.494345,999,1.78986,-1.28059,1.06929,1.78986,1.28059,3.57428,388.99999999999994,6.8245614035087705,365,6.4035087719298245,,,,,,,,,,,,,,,,,,,"Gabe Speier","17170",642100
"Robert Suarez","ATL",4.57239,4.55394,0,3.59622,64.4873,0,11.2312,13.8004,4.89145,66.4511,272.502,57.6725,28.8614,26.5525,7.69944,19.6707,1.92655,2.26027,69.5059,9.41373,2.66415,3.53348,1.0428,0.255065,0.0721853,0.1828799769282341,0.230164,1.16391,0.288251,0.728348,,,3.53955,0.648456,0.612254,203.60000610351562,2.0001,2.13555,0.94936,2.0001,-2.13555,3.73419,424.2000000000001,6.427272727272729,411,6.2272727272727275,,,,,,,,,,,,,,,,,,,"Robert Suarez","30115",663158
"Chris Martin","TEX",2.92237,2.76671,0,3.46573,49.5275,0,5.84045,13.3985,1.92225,50.9847,208.25,47.3436,21.3405,19.6332,5.75094,10.7873,1.57631,1.88691,50.3169,8.88212,1.90422,4.66445,1.01518,0.241618,0.0518,0.1898183673620224,0.242074,1.14016,0.29814,0.734639,,,3.37346,0.642604,0.516988,686.8200073242188,1.12234,-0.97542,1.09538,1.12234,0.97542,3.5395,324.40000000000003,6.360784313725491,320,6.2745098039215685,,,,,,,,,,,,,,,,,,,"Chris Martin","11847",455119
"Andrew Painter","PHI",4.80151,5.92389,5.7575,4.66572,23.8376,16.5593,0,1.078,0.435038,93.5193,405.05,94.665,52.6975,48.4817,14.4901,35.4135,0.631035,2.82986,78.2782,7.53324,3.40808,2.2104,1.39448,0.193256,0.0874301,0.1058257669210434,0.258079,1.39093,0.292569,0.704794,,,4.70214,0.63505,0.620373,999,5.22368,-1.78725,0.455536,5.22368,1.78725,4.39262,322.4000000000001,3.4297872340425544,334,3.5531914893617023,,,,,,,,,,,,,,,,,,,"Andrew Painter","sa3017880",691725
"Chase Dollander","COL",4.63995,9.66168,6.05631,5.46721,22.6817,22.6817,0,0,0,118.895,530.123,123.565,78.5053,72.2249,19.5648,53.6398,0.63759,6.93431,101.564,7.68811,4.06038,1.89345,1.481,0.191586,0.101184,0.09040225297212601,0.263156,1.49043,0.29849,0.658813,,,5.09432,0.630816,0.546247,742.0399780273438,3.31087,-0.565516,1.68049,3.31087,0.565516,2.75934,333.19999999999993,2.7999999999999994,356,2.991596638655462,,,,,,,,,,,,,,,,,,,"Chase Dollander","33482",801403
"Garrett Cleavinger","TBR",3.84768,3.60244,0,3.36476,64.207,0,7.61426,20.6422,3.99225,63.6659,263.121,49.1974,25.872,23.8023,7.32674,23.3381,0.867472,4.33176,77.484,10.9534,3.29914,3.32006,1.03573,0.294481,0.0886974,0.20578353106975555,0.20895,1.13931,0.277952,0.749276,,,3.50094,0.629757,0.765898,604.7100219726562,2.21186,-0.396862,0.914432,2.21186,0.396862,3.78076,457.1,7.1421875,426,6.65625,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"Drew Anderson","DET",3.76831,3.6991,1.85512,3.87436,42.5536,2.53692,0,3.75692,0,64.0034,271.932,54.8927,29.9484,27.5525,7.47325,27.3876,1.28021,3.40224,73.6557,10.3573,3.85118,2.68938,1.05087,0.27086,0.100715,0.17014551907777786,0.227636,1.28556,0.296347,0.728677,,,3.79464,0.627926,0.49043,999,2.48115,-0.145115,0.509219,2.48115,0.145115,4.32104,318.5,4.9765625,303,4.734375,,,,,,,,,,,,,,,,,,,"Drew Anderson","15130",623454
"Jeff Hoffman","TOR",4.42988,3.96395,0,3.58318,60.9226,0,26.1678,3.97037,4.2876,62.0923,255.842,49.6282,26.8705,24.7209,8.28708,22.2032,1.41017,3.32215,74.0473,10.7328,3.21826,3.33498,1.20117,0.289426,0.0867848,0.20264079421758652,0.215478,1.15685,0.279365,0.746493,,,3.71836,0.617999,0.495769,111.2699966430664,2.011,-2.39527,1.7057,2.011,2.39527,2.72574,449.4,7.248387096774193,425,6.854838709677419,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Kyle Harrison","MIL",3.30316,3.1705,2.17122,4.26448,24.2118,9.74247,0,2.23621,0,67.3659,287.934,61.8161,34.6958,31.9201,9.25877,26.7606,0.740131,3.32199,67.966,9.08017,3.57518,2.53978,1.23696,0.236048,0.0929401,0.14310748875141144,0.239736,1.31486,0.290973,0.712575,,,4.2437,0.615665,0.536333,742.219970703125,2.73424,-0.475865,0.395909,2.73424,0.475865,4.47212,277.9,4.14776119402985,272,4.059701492537314,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
"Griffin Canning","SDP",6.07811,6.24606,4.93348,4.47676,25.3624,17.2907,0,0.930364,0,100.599,432.262,98.0997,54.3907,50.0395,15.2443,38.3436,0.901335,3.11316,88.029,7.87547,3.43039,2.29579,1.36382,0.203647,0.0887046,0.11494284868240356,0.25102,1.35631,0.288161,0.712872,,,4.5913,0.605814,0.801088,999,1.67883,-0.566772,0.455555,1.67883,0.566772,4.39259,365.1000000000001,3.614851485148516,367,3.633663366336634,,,,,,,,,,,,,,,,,,,"Griffin Canning","19867",656288
"Alex Vesia","LAD",4.05153,3.10842,0,3.55252,61.537,0,2.10316,22.2351,3.05071,61.564,254.426,47.5657,26.4139,24.3008,8.28732,24.8073,1.98037,2.90192,76.5883,11.1964,3.62656,3.08733,1.21152,0.301024,0.0975028,0.20352079719305038,0.209802,1.17557,0.276918,0.75627,,,3.74728,0.602951,0.657689,999,1.39235,1.05354,0.723143,1.39235,-1.05354,4.03581,403.59999999999997,6.509677419354838,374,6.032258064516129,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Ryan Helsley","BAL",3.95003,3.70374,0,3.53819,60.6781,0,28.6756,2.8075,7.4368,63.392,263.819,53.7446,27.0885,24.9215,7.18576,23.6226,1.87249,1.98069,71.363,10.1317,3.35379,3.02096,1.02019,0.2705,0.0895411,0.18095896393060684,0.225614,1.22046,0.2916,0.747004,,,3.56893,0.598644,0.525389,83,2.57922,-2.4137,1.9075,2.57922,2.4137,2.45667,460.70000000000005,7.312698412698413,445,7.063492063492063,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Mick Abel","MIN",5.41942,6.45012,5.41556,4.67636,34.3608,15.8849,0,0.712543,2.96092,102.292,446.38,98.094,57.7722,53.1504,13.6336,46.2224,0.550964,4.39415,93.3868,8.21651,4.06681,2.02038,1.19953,0.209209,0.103549,0.10565993934869766,0.24786,1.41083,0.292511,0.691086,,,4.52638,0.595772,0.327143,678.5800170898438,1.61075,-1.29069,0.703401,1.61075,1.29069,4.06213,367.8000000000001,3.605882352941178,368,3.607843137254902,,,,,,,,,,,,,,,,,,,"Mick Abel","27756",690953
"Kutter Crawford","BOS",4.7335,4.63923,4.10437,4.26374,40.5652,6.43927,0,2.28583,0,76.3939,316.384,69.8303,39.3386,36.1915,11.821,21.2815,0.593061,2.96619,74.5579,8.7837,2.50718,3.50342,1.39264,0.235656,0.0672646,0.16839168220758438,0.239033,1.19266,0.28193,0.694361,,,4.14701,0.594369,0.529171,742.0399780273438,1.7417,-0.531437,0.489515,1.7417,0.531437,4.34731,318.79999999999995,4.194736842105263,310,4.078947368421052,,,,,,,,,,,,,,,,,,,"Kutter Crawford","20531",676710
"Tanner Scott","LAD",4.36972,3.71409,0,3.53824,62.2802,0,5.05464,19.2603,6.25437,64.3614,269.682,53.1663,27.5031,25.3029,6.98561,26.0623,1.79653,3.16159,72.1143,10.0841,3.64444,2.76699,0.976835,0.267405,0.0966411,0.17076392471790314,0.221104,1.231,0.2862,0.744801,,,3.66738,0.593514,0.55881,713.1799926757812,1.50874,0.847079,0.711086,1.50874,-0.847079,4.05189,407.7,6.3703125,387,6.046875,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Jon Gray",,3.24896,3.32544,3.38895,4.65518,10.5332,9.88187,0,0,1.1208,55.0583,234.447,54.5599,30.9548,28.4784,8.59699,17.8059,0.327099,1.8613,47.0854,7.69673,2.91061,2.64437,1.40529,0.200836,0.0759487,0.12488753348588943,0.254028,1.31435,0.288899,0.686408,,,4.52624,0.586085,0.315875,999,2.56246,-1.83153,0.549956,2.56246,1.83153,4.26673,187.3,3.4054545454545457,192,3.4909090909090907,,,,,,,,,,,,,,,,,,,"Jon Gray","14916",592351
"Tomoyuki Sugano","COL",6.31335,8.37101,6.39524,5.28748,20.683,20.683,0,0,0,117.461,511.816,136.357,75.009,69.0082,22.4752,28.4761,1.07629,5.17088,74.9899,5.7458,2.18187,2.63343,1.72208,0.146517,0.0556374,0.09087977930903435,0.285165,1.4033,0.299135,0.673508,,,5.20509,0.581243,0.76494,999,5.83102,-0.0223438,1.32291,5.83102,0.0223438,3.23612,292.6,2.500854700854701,350,2.9914529914529915,,,,,,,,,,,,,,,,,,,"Tomoyuki Sugano","35321",608372
"Aaron Bummer","ATL",3.42793,2.77408,0,3.69976,56.2187,0.126714,0.169892,8.71285,1.14795,60.0045,256.412,55.6346,26.8119,24.667,4.38742,21.6517,2.11875,4.51217,60.9198,9.13728,3.24752,2.81362,0.658063,0.237586,0.0844413,0.15314455330371857,0.241629,1.28801,0.310701,0.709469,,,3.36326,0.580621,0.491627,999,1.74276,-0.932808,0.697106,1.74276,0.932808,4.07052,326.20000000000005,5.436666666666667,325,5.416666666666667,,,,,,,,,,,,,,,,,,,"Aaron Bummer","16258",607481
"Alex Cobb",,2.81817,2.11028,2.67497,4.00777,8.16034,7.11214,0,0.0912526,0,40.2191,171.369,40.1544,19.4673,17.9099,4.3778,12.8,0.184641,1.37722,32.644,7.30489,2.8643,2.55032,0.979639,0.190489,0.0746924,0.11579696834087372,0.255448,1.31665,0.297716,0.715147,,,3.98436,0.578244,0.58447,999,2.39477,1.37483,0.889262,2.39477,-1.37483,3.81432,166.8,4.17,172,4.3,,,,,,,,,,,,,,,,,,,"Alex Cobb","6562",502171
