Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ildemaro Vargas","ARI",24.4762,92.4055,84.9981,20.3569,14.9444,3.80947,0.625502,0.977538,8.65808,8.71971,5.01639,0.0600137,11.7539,0.841121,0.853977,0.695948,2.1975,0.866364,0.286538,0.239499,0.0542867,0.127199,0.426784,0.285842,0.333537,0.272491,0.619379,0.0940385,4.42818,0.265033,0.00805722,-0.0810008,7.87514,-3.04328,71.2662,-0.0729436,0.0443249,-3.2198595330119133,0.3141244165599346,0.0172518,999,3.00061,-0.123191,1.78841,3.00061,0.123191,2.61546,73.6,3.066666666,73.6,3.066666666,,,,,,,,,,,,,,,,,,,"Ildemaro Vargas","13324",545121
"Liover Peguero","PHI",11.8205,35.389,32.7159,7.23927,4.94305,1.47016,0.10015,0.725908,3.6636,3.43158,2.12759,0.0127592,8.93874,0.250963,0.17145,0.123127,0.669058,0.932689,0.201706,0.221277,0.06012,0.252585,0.238018,0.272723,0.338901,0.269014,0.611625,0.117624,5.26614,0.280474,-0.0244232,0.0556849,2.91608,-1.2654,68.2581,0.0312617,-0.112459,-1.3000991605222225,0.27763157337903976,0.0158516,999,0.760981,-0.737401,1.96852,0.760981,0.737401,2.3753,26.4,2.2,26.4,2.2,,,,,,,,,,,,,,,,,,,"Liover Peguero","24273",678894
"Kahlil Watson","CLE",5.95428,23.4236,21.3637,4.53541,2.84872,1.11974,0.0412926,0.525655,2.88966,2.70871,1.82844,0.0159051,7.2957,0.140167,0.0666422,0.0247097,0.271523,0.404831,0.110873,0.212295,0.0780596,0.311468,0.250619,0.277962,0.342389,0.273982,0.620352,0.130094,4.89941,0.294641,0.000995187,0.00386428,2.02461,-0.743075,74.4646,0.00485947,-0.0453928,-0.7001092806458473,0.04649421572685242,0.0156117,999,2.45038,-0.336569,1.98993,2.45038,0.336569,2.34676,25.3,4.216666666,25.3,4.216666666,,,,,,,,,,,,,,,,,,,"Kahlil Watson","sa3017513",696135
"Jorge Barrosa","ARI",47.1068,162.204,146.111,32.6669,22.075,7.4544,0.726303,2.41122,17.0706,14.4358,12.315,0.177679,38.0271,1.07631,1.42424,1.27749,2.18242,2.87087,1.05004,0.223575,0.0759224,0.234439,0.323847,0.286206,0.334044,0.273998,0.620249,0.110468,4.89993,0.282506,-0.000250285,-0.0887998,14.0221,-5.14357,72.2986,-0.0890501,1.12134,-5.414537690579891,0.16482144594192505,0.015026,999,2.10803,0.877363,1.46812,2.10803,-0.877363,3.04251,125.5,2.670212765,125.5,2.670212765,,,,,,,,,,,,,,,,,,,"Jorge Barrosa","23968",678489
"Spencer Jones","NYY",9.46939,35.8481,32.8043,6.98352,3.98977,1.46905,0.0581351,1.46656,4.62916,4.31357,2.78486,0.0510126,13.7728,0.146132,0.0855997,0.0271765,0.371734,1.38481,0.179897,0.212884,0.077685,0.384198,0.202201,0.27678,0.39533,0.291748,0.67211,0.182446,5.91612,0.312565,-0.120035,0.157939,3.61557,-0.620155,85.1238,0.0379046,-0.0438469,-0.5923907943069935,-0.4822445474565029,0.0141823,999,2.96974,0.865147,1.93655,2.96974,-0.865147,2.41793,29.4,3.266666666,29.4,3.266666666,,,,,,,,,,,,,,,,,,,"Spencer Jones","sa3019969",682987
"Connor Joe","SEA",10.3082,29.7017,25.9307,5.62778,3.73049,1.20271,0.0782176,0.616373,3.02593,2.54357,3.01841,0.0276804,7.12064,0.399381,0.339577,0.0136197,0.568604,0.578962,0.224567,0.217032,0.101624,0.239739,0.423896,0.304687,0.340756,0.287716,0.645444,0.123725,4.39559,0.270401,-0.0328966,-0.0231796,2.89843,-0.611054,89.2719,-0.0560762,-0.126382,-0.4316325895488262,-0.45378077030181885,0.0140035,999,0.753106,0.71867,1.99086,0.753106,-0.71867,2.34552,30.8,3.08,30.8,3.08,,,,,,,,,,,,,,,,,,,"Connor Joe","16572",656582
"Drew Romo","CHW",11.4354,25.5266,23.7861,5.08298,3.49402,0.985995,0.0649208,0.538054,2.20026,2.29016,1.32056,0.0207357,8.82947,0.20599,0.141018,0.0730188,0.406637,0.15493,0.0822361,0.213696,0.0517327,0.345892,0.149563,0.25967,0.328469,0.258099,0.588139,0.114773,3.32973,0.312161,0.017478,-0.0356983,1.8772,-1.13897,62.0093,-0.0182204,-0.0323664,-1.1644091233611107,0.43659762293100357,0.0139268,999,0.653517,-0.715368,2.00236,0.653517,0.715368,2.33019,19.3,1.754545454,19.3,1.754545454,,,,,,,,,,,,,,,,,,,"Drew Romo","27763",691011
"Sterlin Thompson","COL",8.87033,35.6319,32.1636,8.00909,5.46374,1.5165,0.0921531,0.936691,3.86883,3.68018,2.47278,0.0294,8.3749,0.869689,0.0929082,0.0328986,0.571926,0.358931,0.120983,0.249011,0.0693981,0.235039,0.295262,0.318873,0.389259,0.311838,0.708132,0.140248,3.92157,0.308233,0.01577,-0.0357001,4.17496,-0.035223,85.551,-0.0199301,-0.0315417,-0.6301289740949869,-0.4422052390873432,0.0115764,999,2.33013,-0.35199,1.98473,2.33013,0.35199,2.35369,37,4.111111111,37,4.111111111,,,,,,,,,,,,,,,,,,,"Sterlin Thompson","sa3019999",694514
"Jhonkensy Noel","BAL",7.70846,26.5101,24.7031,5.40616,2.77287,1.25471,0.0291559,1.34943,3.22236,3.43128,1.51077,0.0218626,7.70532,0.19958,0.0834948,0.0131479,0.392424,0.0343298,0.0206956,0.218846,0.0569887,0.290656,0.196069,0.268579,0.435876,0.301674,0.704455,0.21703,2.42266,0.257868,-0.00370904,-0.0310617,2.8874,-0.244973,93.7998,-0.0347707,0.00396643,-0.2284974381327629,-0.5908223022706807,0.00952671,999,2.6819,-0.0435754,1.9684,2.6819,0.0435754,2.37547,21.3,2.6625,21.3,2.6625,,,,,,,,,,,,,,,,,,,"Jhonkensy Noel","24257",678877
"LaMonte Wade Jr.","CHW",43.1196,150.696,128.554,28.2373,18.9013,4.92828,0.496407,3.91131,15.8616,14.1391,18.3516,0.906401,33.7807,1.73261,1.04349,1.01447,2.01274,0.952579,0.266091,0.219654,0.121779,0.224165,0.543256,0.322829,0.35699,0.301923,0.679819,0.137336,3.38664,0.264686,-0.362639,-0.169839,16.4438,-1.36204,92.1134,-0.532478,-0.306007,-1.937146782875061,-3.074521839618683,0.00905732,999,2.47943,-0.539918,1.45487,2.47943,0.539918,3.06018,141.8,3.297674418,141.8,3.297674418,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Marco Luciano","NYY",6.69306,21.8678,19.543,3.64755,2.36799,0.734682,0.0321988,0.512681,2.11809,1.94323,2.06679,0.0072255,7.44715,0.111207,0.119604,0.0271742,0.283572,0.213707,0.0743054,0.186642,0.0945129,0.340553,0.277528,0.26673,0.306231,0.256915,0.57296,0.119589,3.688,0.267873,0.00251641,-0.0176513,1.58711,-0.996738,61.1959,-0.0151349,0.114956,-1.0180586082860827,0.35600344091653824,0.00798508,999,0.761019,-0.261036,1.99641,0.761019,0.261036,2.33812,20.7,2.957142857,20.7,2.957142857,,,,,,,,,,,,,,,,,,,"Marco Luciano","25616",682617
"Andrés Chaparro","WSN",72.7467,269.219,243.155,55.0781,35.0671,11.5715,0.299218,8.14027,27.4568,32.1538,20.9473,0.61669,65.7115,2.82079,2.19557,0.0996821,3.59937,1.36688,0.301619,0.226514,0.0778077,0.244082,0.318777,0.292979,0.376997,0.292679,0.669976,0.150483,2.84031,0.273691,-0.185628,-0.234483,27.3564,-4.45389,86.0995,-0.420111,1.84407,-4.855480134487152,-4.033254981040955,0.00698122,999,2.47448,-0.353215,0.916389,2.47448,0.353215,3.77815,248.9,3.409589041,248.9,3.409589041,,,,,,,,,,,,,,,,,,,"Andres Chaparro","21797",665953
"Brock Wilken","MIL",14.5317,55.4626,48.4132,9.50363,6.18033,1.63536,0.0131352,1.67481,5.76342,6.24966,6.81488,0,18.1671,0.103328,0.0996147,0.03156,0,0.083297,0.0538668,0.196303,0.122873,0.327556,0.375122,0.296257,0.334407,0.283615,0.630664,0.138104,1.7861,0.273058,0.028837,-0.0918722,5.22761,-1.32572,80.6248,-0.0630352,-0.66988,-1.336654782295227,-0.44562460482120514,0.006443,999,1.57559,0.802313,1.80642,1.57559,-0.802313,2.59144,53.6,3.573333333,53.6,3.573333333,,,,,,,,,,,,,,,,,,,"Brock Wilken","sa3022499",694385
"Adam Frazier","LAA",56.6076,215.788,195.712,45.5427,32.6896,8.38566,0.884537,3.58284,22.0449,19.6975,14.2497,0.281859,40.0145,3.45564,1.30225,1.06746,1.72733,3.43826,1.51823,0.232702,0.0660359,0.185435,0.356114,0.29456,0.339508,0.280731,0.634068,0.106806,4.6103,0.273501,0.00243573,-0.264923,19.8338,-5.66314,76.7508,-0.262487,-0.522538,-6.175485581159592,-1.1945174932479858,0.00583721,999,4.00925,1.32211,1.31793,4.00925,-1.32211,3.24276,179.2,3.143859649,179.2,3.143859649,,,,,,,,,,,,,,,,,,,"Adam Frazier","15223",624428
"Chris Taylor","LAA",49.973,174.906,155.991,32.7843,21.4618,7.16577,0.229935,3.92681,19.2497,16.9126,14.5799,0.0879178,54.6818,2.96657,1.25068,0.118094,1.53282,3.62249,1.06461,0.210168,0.0833587,0.312635,0.266632,0.287953,0.334573,0.277261,0.622527,0.124405,4.70985,0.292575,-0.179783,0.0315837,15.5835,-5.08298,74.3606,-0.148199,0.166883,-5.433697983622551,-0.530858501791954,0.00567102,999,3.74266,1.05179,1.3303,3.74266,-1.05179,3.22627,145.5,2.91,145.5,2.91,,,,,,,,,,,,,,,,,,,"Chris Taylor","13757",621035
"Brendan Rodgers","BOS",20.2924,74.0227,68.1647,15.7802,11.3913,3.03266,0.108356,1.24789,7.38754,7.36643,5.13652,0.0477321,20.5147,0.415009,0.236327,0.0701325,1.48664,0.165648,0.0873394,0.231501,0.0693911,0.277141,0.250382,0.288451,0.334091,0.275775,0.622542,0.10259,2.66691,0.311594,0.0601747,-0.114173,6.50583,-2.24053,70.3186,-0.0539985,-0.184073,-2.6435325294733047,0.12908126413822174,0.00340592,999,4.90041,-0.0213699,1.80681,4.90041,0.0213699,2.59092,54.7,2.735,54.7,2.735,,,,,,,,,,,,,,,,,,,"Brendan Rodgers","17907",663898
"TJ Rumfield","COL",20.854,81.9228,73.2361,18.362,12.5075,3.84128,0.0937641,1.91937,9.2563,9.04457,6.50094,0.140753,16.6817,1.10332,1.0153,0.0671278,1.38206,0.408689,0.113897,0.250723,0.0793545,0.203627,0.389706,0.31722,0.384358,0.307162,0.701578,0.133635,2.98343,0.295463,-0.021318,-0.0967475,9.28783,-0.391978,82.348,-0.118066,0.807932,-1.8319939225912094,-0.8869909048080444,0.000675777,999,2.59144,0.416139,1.80198,2.59144,-0.416139,2.59736,82.2,3.914285714,82.2,3.914285714,,,,,,,,,,,,,,,,,,,"TJ Rumfield","sa3017330",681198
"Dairon Blanco","KCR",22.6567,52.4927,47.5361,10.9875,7.73035,2.03039,0.216606,1.01013,6.6768,4.22173,3.0896,0.0252966,13.5111,0.775027,0.133626,0.958328,0.483337,6.13739,1.21767,0.231139,0.0588576,0.25739,0.228671,0.288198,0.346714,0.2804,0.634912,0.115575,7.60164,0.300989,-0.26845,0.652443,4.81069,-1.39173,77.3285,0.383993,-0.241495,-1.0225858092308044,-0.7659551203250885,-0.00122381,999,1.67201,0.136233,2.01818,1.67201,-0.136233,2.3091,49.4,2.147826086,49.4,2.147826086,,,,,,,,,,,,,,,,,,,"Dairon Blanco","19779",680118
"Stuart Fairchild","CLE",7.87364,25.6088,23.1682,5.03303,3.25967,1.29381,0.0406485,0.438901,3.31859,2.1801,2.02737,0.0186571,7.05032,0.240717,0.0668025,0.105752,0.367083,0.749003,0.179821,0.217239,0.0791671,0.275309,0.287558,0.286284,0.333425,0.275368,0.619709,0.116186,5.66228,0.29177,-0.0171251,0.0397917,2.24229,-0.783586,75.4191,0.0226666,-0.0772695,-0.7192581482231617,-0.19877630472183228,-0.00374679,999,2.57683,-0.346303,1.99761,2.57683,0.346303,2.33652,15.8,1.975,15.8,1.975,,,,,,,,,,,,,,,,,,,"Stuart Fairchild","20321",656413
"Nick Morabito","NYM",7.7141,24.1958,22.2815,5.43899,4.214,0.853454,0.100806,0.270726,2.69534,1.90037,1.49538,0.0391908,5.96392,0.252244,0.12225,0.0444394,0.474299,1.00087,0.199825,0.244103,0.0618033,0.246486,0.250738,0.297565,0.327906,0.277343,0.625471,0.0838025,6.06934,0.319638,0.0267573,0.0792448,2.15737,-0.70155,75.2287,0.106002,0,-0.6023916602134705,-0.2667088210582733,-0.00513706,999,0.88823,-1.68774,2.04283,0.88823,1.68774,2.27622,13.8,1.725,13.8,1.725,,,,,,,,,,,,,,,,,,,"Nick Morabito","sa3020418",703492
"Abraham Toro","KCR",12.138,40.9687,37.2836,8.76828,5.89164,1.85139,0.144828,0.880428,4.21527,4.14088,2.73161,0.0795529,7.60679,0.53663,0.34397,0.0728356,0.574777,0.441353,0.120719,0.235178,0.0666757,0.185673,0.359102,0.294322,0.363447,0.288153,0.657768,0.128269,4.10609,0.270685,-0.0699437,-0.0211111,4.01245,-0.828313,82.6543,-0.0910549,0.246169,-0.9309557676315308,-0.5064884424209595,-0.00520652,999,2.33745,2.55872,1.95197,2.33745,-2.55872,2.39738,40.6,3.383333333,40.6,3.383333333,,,,,,,,,,,,,,,,,,,"Abraham Toro","19844",647351
"Vinny Capra","BOS",7.37001,20.9183,18.8818,4.27057,3.08885,0.868362,0.052916,0.260439,1.98093,1.8224,1.38417,0.0235001,4.81566,0.185016,0.170252,0.297068,0.592892,0.264626,0.0773591,0.226174,0.0661702,0.230213,0.28743,0.283191,0.319147,0.267103,0.602339,0.0929737,4.00608,0.286931,-0.00213857,-0.00935044,1.69123,-0.780432,64.3451,-0.011489,0.0426121,-0.8905480867251754,0.11947247013449669,-0.00522831,999,0.649823,-0.33902,2.03161,0.649823,0.33902,2.29119,9.3,1.328571428,9.3,1.328571428,,,,,,,,,,,,,,,,,,,"Vinny Capra","25040",681962
"A.J. Vukovich","ARI",8.51656,33.9835,31.6225,7.33918,4.98849,1.30151,0.0567194,0.99246,3.60358,3.73014,2.12461,0.0619839,10.3848,0.118167,0.0877304,0.030416,0.543846,0.138088,0.0648631,0.232087,0.062519,0.305583,0.204589,0.282212,0.370986,0.284878,0.653198,0.138899,2.97388,0.312138,0.0101735,-0.0462742,3.23795,-0.777458,79.7512,-0.0361007,0.0621591,-0.8516721501946449,-0.33212602883577347,-0.00543893,999,2.21256,-0.342042,1.96455,2.21256,0.342042,2.3806,25.5,2.833333333,25.5,2.833333333,,,,,,,,,,,,,,,,,,,"A.J. Vukovich","sa3014525",691021
"Denzer Guzman","LAA",9.14219,35.5806,32.6948,6.97033,4.52824,1.71738,0.0350272,0.689681,3.30661,3.13453,2.63536,0.0142648,11.318,0.112997,0.0839394,0.0535183,0.33883,0.361799,0.0924036,0.213194,0.0740672,0.318095,0.232847,0.273557,0.331148,0.267523,0.604705,0.117954,3.46293,0.302375,-0.000641344,-0.0134245,2.88879,-1.31534,67.6522,-0.0140659,-0.190878,-1.3705989075824618,0.09128871560096741,-0.00559487,999,3.5889,-0.150674,1.95846,3.5889,0.150674,2.38873,30.4,3.377777777,30.4,3.377777777,,,,,,,,,,,,,,,,,,,"Denzer Guzman","28816",694203
"Nick Sogard","BOS",22.8667,87.372,78.0869,18.3065,12.7474,4.64229,0.105389,0.811378,10.3448,7.07813,8.35619,0.08988,19.6132,0.486419,0.330328,0.112193,1.70854,1.25651,0.416078,0.234438,0.0956392,0.22448,0.426049,0.31113,0.327759,0.286196,0.638889,0.0933218,4.08059,0.301678,-0.0499533,-0.0610267,8.41834,-1.90533,77.4973,-0.11098,-0.298013,-2.4282607808709145,-0.6508936882019043,-0.00736163,999,4.41542,0.632008,1.77673,4.41542,-0.632008,2.63102,72.6,3.156521739,72.6,3.156521739,,,,,,,,,,,,,,,,,,,"Nick Sogard","25483",686765
"Nathaniel Lowe","CIN",49.5831,195.754,171.219,42.183,29.5808,7.24417,0.124025,5.23396,21.6193,23.7754,21.2726,0.341453,47.4677,1.62119,1.61389,0.0268898,2.29705,0.196897,0.062131,0.246368,0.10867,0.242487,0.448149,0.332488,0.381833,0.315665,0.714321,0.135464,1.95057,0.307572,-0.273553,-0.330231,23.5446,0.414772,96.9456,-0.603784,-1.16234,-1.3124316334724426,-5.275129199028015,-0.00765168,999,6.24594,0.523105,1.31407,6.24594,-0.523105,3.2479,200.5,4.01,200.5,4.01,,,,,,,,,,,,,,,,,,,"Nathaniel Lowe","19566",663993
"Carlos Santana","ARI",82.9054,339.252,300.048,66.5942,43.9789,12.9472,0.220237,9.44782,36.2443,38.8833,34.8985,0.584958,62.644,1.93491,2.18442,0.18562,5.50493,3.251,0.589002,0.221945,0.102869,0.184654,0.557092,0.305037,0.361026,0.294667,0.666063,0.139081,3.15469,0.24831,-0.754549,-0.120642,35.0203,-5.0649,86.4571,-0.875191,1.45234,-6.320574462413788,-5.045026540756226,-0.00804266,999,2.3257,1.46506,0.605562,2.3257,-1.46506,4.19258,311.4,3.751807228,311.4,3.751807228,,,,,,,,,,,,,,,,,,,"Carlos Santana","2396",467793
"Bryan Torres","STL",17.402,69.3937,60.9899,15.6448,12.0171,2.9899,0.101746,0.535989,7.62255,5.53071,6.69742,0.123484,12.1817,0.151092,0.795129,0.760116,1.26873,2.0447,0.61049,0.256514,0.0965134,0.175545,0.549792,0.32773,0.335238,0.295654,0.662968,0.0787238,4.45276,0.307919,-0.033497,0.0352037,7.21901,-0.980391,87.8072,0.00170679,-0.869916,-0.998313116026111,-1.4368523955345154,-0.00885863,999,2.60398,-0.610687,1.93173,2.60398,0.610687,2.42436,68.7,4.04117647,68.7,4.04117647,,,,,,,,,,,,,,,,,,,"Bryan Torres","sa885119",663494
"Yohel Pozo","STL",47.9681,169.256,160.602,39.0951,26.3973,8.39077,0.0604394,4.2465,16.1113,19.0216,6.51957,0.194149,23.0581,0.928574,1.07655,0.1294,3.13534,0.699406,0.0977246,0.243428,0.038519,0.136232,0.282745,0.275198,0.37575,0.28171,0.650948,0.132322,2.51159,0.25934,-0.172012,-0.122294,15.6914,-4.30746,78.2283,-0.294306,-1.62589,-4.649641931056976,-1.1703523695468903,-0.00937629,999,2.23729,0.899886,1.48041,2.23729,-0.899886,3.02612,144.1,3.002083333,144.1,3.002083333,,,,,,,,,,,,,,,,,,,"Yohel Pozo","18848",650968
"Tim Anderson",,14.4723,51.4329,48.6892,11.8551,9.88448,1.66681,0.039139,0.264699,4.96369,3.81034,2.17246,0.00423494,13.6277,0.289979,0.108992,0.172257,1.10336,1.04189,0.259101,0.243486,0.0422387,0.264961,0.159415,0.279309,0.295637,0.255947,0.574946,0.052151,4.34876,0.332049,0.0418013,0.0207891,3.69242,-2.38477,60.5305,0.0625904,-0.0664893,-2.336724951863289,0.500451348721981,-0.00977739,999,3.10157,-0.458535,1.96141,3.10157,0.458535,2.38478,31.9,2.278571428,31.9,2.278571428,,,,,,,,,,,,,,,,,,,"Tim Anderson","15172",641313
"Akil Baddoo","MIL",8.82027,31.9303,28.4233,6.04786,3.79238,1.55199,0.089253,0.614236,3.94825,3.55607,3.29345,0.0663191,9.09952,0.0793308,0.0911664,0.0430282,0.267705,0.975076,0.207189,0.212778,0.103145,0.284981,0.361936,0.295436,0.338492,0.281924,0.633928,0.125714,5.62068,0.289012,0.00346124,0.0633037,2.96575,-0.807059,79.4666,0.066765,-0.0592216,-0.7103006094694138,-0.4675672799348831,-0.0118213,999,2.65584,-0.425996,1.9578,2.65584,0.425996,2.3896,31.7,3.522222222,31.7,3.522222222,,,,,,,,,,,,,,,,,,,"Akil Baddoo","22168",668731
"Garrett Hampson","CIN",15.8654,48.0012,43.1978,9.41013,7.0344,1.93277,0.112761,0.330203,5.06511,3.06149,3.93783,0.018009,13.1436,0.151816,0.137881,0.575939,0.674439,1.68101,0.258084,0.217838,0.0820361,0.273818,0.299601,0.284654,0.290733,0.259421,0.575387,0.0728949,5.49308,0.304065,-0.084375,0.157193,3.58148,-2.09024,58.417,0.0728178,0.171462,-2.292895346879959,0.5795233100652695,-0.0119051,999,3.0431,-0.139449,1.94404,3.0431,0.139449,2.40794,29,1.8125,29,1.8125,,,,,,,,,,,,,,,,,,,"Garrett Hampson","19262",641658
"Dustin Harris","CHW",15.0472,40.1769,36.6162,8.26795,5.70817,1.5825,0.150319,0.826954,4.45854,3.35273,2.93035,0.124838,9.64688,0.344576,0.221263,0.0644572,0.497018,1.47342,0.380118,0.2258,0.0729363,0.24011,0.303762,0.287763,0.344982,0.278335,0.632745,0.119182,5.5727,0.282244,-0.0105767,0.0805402,3.61466,-1.13255,75.9103,0.0699635,0.0213207,-1.0739497691392899,-0.4215461537241936,-0.0138876,999,0.852165,-0.798286,1.96688,0.852165,0.798286,2.37749,33.9,2.26,33.9,2.26,,,,,,,,,,,,,,,,,,,"Dustin Harris","25705",687957
"Weston Wilson","BAL",10.7207,30.2497,27.124,5.66271,3.6484,1.02095,0.0832468,0.910116,3.32166,2.97653,2.61804,0.0521485,8.53001,0.194923,0.16531,0.147373,0.372532,0.748499,0.247331,0.208771,0.0865478,0.281987,0.306922,0.281562,0.353211,0.279492,0.634773,0.14444,4.92912,0.266263,-0.0151106,0.00610196,2.74992,-0.824315,78.5195,-0.00900867,-0.0761713,-0.7748492024838924,-0.40961137413978577,-0.014663,999,0.864013,-0.217173,1.97247,0.864013,0.217173,2.37004,29.8,2.709090909,29.8,2.709090909,,,,,,,,,,,,,,,,,,,"Weston Wilson","19358",642215
"Adael Amador","COL",42.3802,156.134,138.868,33.6191,24.2247,6.18841,0.248178,2.95778,17.1721,15.5787,14.0416,0.14484,28.0471,1.74443,0.381834,1.09797,2.80078,4.55036,1.86563,0.242093,0.089933,0.179635,0.500644,0.318669,0.354128,0.299644,0.672797,0.112035,4.56054,0.283258,0.00941125,-0.117115,16.7484,-1.70002,77.1983,-0.107704,-1.66572,-4.327192276716232,-1.0117018222808838,-0.0147614,999,5.79494,-0.0715885,1.58821,5.79494,0.0715885,2.88239,148.9,3.545238095,148.9,3.545238095,,,,,,,,,,,,,,,,,,,"Adael Amador","27962",691182
"Juan Brito","CLE",26.2331,105.287,92.8679,21.2234,13.9632,4.88264,0.122136,2.2554,11.2886,10.552,10.0326,0.294929,21.8329,1.0479,1.01132,0.326846,1.47737,1.5765,0.68894,0.228533,0.0952884,0.207366,0.459517,0.307774,0.356598,0.293441,0.664373,0.128065,3.67867,0.271783,0.0133757,-0.130217,10.7638,-1.67665,87.869,-0.116842,-2.55536,-1.622204028069973,-2.150529980659485,-0.0152385,999,3.42836,-0.243279,1.68221,3.42836,0.243279,2.75706,91.9,3.534615384,91.9,3.534615384,,,,,,,,,,,,,,,,,,,"Juan Brito","sa3009808",682877
"Heston Kjerstad","BAL",11.322,41.8915,37.979,8.71195,5.81589,1.63414,0.0694011,1.19252,4.47466,4.38366,2.66018,0.105628,11.1454,1.10352,0.12476,0.0240916,0.775689,0.1322,0.0559698,0.229389,0.0635016,0.266054,0.238679,0.29798,0.370269,0.29407,0.668249,0.14088,2.94596,0.291837,0.00546095,-0.0590246,4.30408,-0.645732,88.5618,-0.0535636,-0.453186,-0.6183160655200481,-0.9773518443107605,-0.0157387,999,3.56089,1.1378,1.92897,3.56089,-1.1378,2.42804,39.6,3.6,39.6,3.6,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"Chadwick Tromp","ATL",7.31777,23.1315,21.538,4.38667,3.49954,0.604231,0.00682828,0.276073,2.64778,2.58623,1.43059,0.000177381,6.02955,0.0682876,0.0773973,0.0172192,0.489855,0.0361194,0.0152373,0.203671,0.061846,0.260664,0.237263,0.254628,0.270813,0.236055,0.525441,0.067142,2.77708,0.268495,0.00674615,-0.0320128,1.28705,-1.44612,46.8192,-0.0252667,-0.024272,-1.4832542389631271,0.5403703544288874,-0.01773,999,1.97312,-0.24091,1.98153,1.97312,0.24091,2.35796,6.3,0.9,6.3,0.9,,,,,,,,,,,,,,,,,,,"Chadwick Tromp","16953",644433
"Leo De Vries","ATH",9.12257,34.8607,31.6182,7.38001,4.32622,1.85321,0.0831585,1.11741,4.36633,4.05585,2.94007,0.126911,8.40389,0.152735,0.10878,0.0409292,0.350147,0.347791,0.108876,0.23341,0.0843375,0.24107,0.349846,0.300772,0.403305,0.305582,0.704076,0.169895,4.00041,0.282026,-0.0129922,-0.0231686,3.90754,-0.211524,94.6269,-0.0361608,-1.52355,-0.2575458958745003,-1.1012135446071625,-0.0183059,999,3.2787,-0.0483901,1.95053,3.2787,0.0483901,2.3993,31.4,3.488888888,31.4,3.488888888,,,,,,,,,,,,,,,,,,,"Leo De Vries","sa3023363",815888
"Tsung-Che Cheng","BOS",10.7786,29.942,26.9473,5.70038,4.08616,1.26849,0.0956955,0.250028,2.61842,2.09857,2.38523,0.0299209,8.08261,0.194425,0.156884,0.258186,0.443335,0.744751,0.346458,0.211538,0.0796615,0.269942,0.295106,0.278941,0.293549,0.257094,0.57249,0.0820107,4.5853,0.290352,0.0521584,-0.0367386,2.17746,-1.36042,57.4501,0.0154198,-0.0567691,-1.4861746151000261,0.2732795178890228,-0.0186556,999,1.1564,0.00453939,2.00128,1.1564,-0.00453939,2.33162,17.4,1.581818181,17.4,1.581818181,,,,,,,,,,,,,,,,,,,"Tsung-Che Cheng","28344",691907
"Christian Franklin","WSN",5.45472,21.3023,18.8805,4.28684,3.44844,0.573412,0.0328982,0.232081,2.6068,1.74091,2.18755,0.00918478,5.37177,0.139351,0.0542171,0.0407233,0.385475,0.227342,0.105891,0.227051,0.102691,0.252168,0.407231,0.311065,0.297783,0.277274,0.608848,0.0707318,3.99041,0.304164,0.0259427,-0.0359622,1.89818,-0.618852,75.5468,-0.0100195,-0.0179944,-0.6274063205346465,-0.27052775770425797,-0.0193576,999,2.26187,-0.342072,2.02041,2.26187,0.342072,2.30612,12.3,2.46,12.3,2.46,,,,,,,,,,,,,,,,,,,"Christian Franklin","sa3017510",681047
"Cavan Biggio","HOU",7.56905,22.7888,20.0067,4.21464,3.59821,0.368132,0.0112088,0.23709,3.17767,2.63805,2.54551,0,6.65766,0.159178,0.040834,0.0365687,0.039363,0.209705,0.0434303,0.210662,0.1117,0.292147,0.382343,0.304117,0.265734,0.264236,0.569852,0.0550726,4.0354,0.302412,-0.0321112,-0.0174542,1.7894,-0.903273,67.1412,-0.0495654,-0.171829,-0.9321280084550381,-0.055022262036800385,-0.0207488,999,2.92477,0.317777,1.98195,2.92477,-0.317777,2.3574,11.4,1.425,11.4,1.425,,,,,,,,,,,,,,,,,,,"Cavan Biggio","19252",624415
"Donovan Solano",,7.57859,23.7846,21.754,5.35058,3.9412,0.956938,0.0502082,0.402238,2.30335,2.3287,1.4489,0.00572692,5.31768,0.393439,0.165614,0.0225987,0.596219,0.043784,0.0187514,0.245958,0.0609178,0.223577,0.272469,0.302707,0.350034,0.288637,0.652741,0.104076,2.50963,0.305459,-0.0663334,-0.0370655,2.3388,-0.471533,82.9869,-0.103399,0.00985835,-0.5816599875688553,-0.4271011557430029,-0.0208501,999,0.577663,-0.189227,2.02753,0.577663,0.189227,2.29662,11.9,1.4875,11.9,1.4875,,,,,,,,,,,,,,,,,,,"Donovan Solano","8623",456781
