Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Robert Hassell III","WSN",69.867,263.939,242.453,58.5444,42.4317,10.6888,0.871247,4.55261,26.0413,25.0111,17.4918,0.742191,64.8788,1.44238,1.53332,1.01815,5.39046,5.52602,1.49847,0.241467,0.0662719,0.24581,0.269607,0.294684,0.349071,0.282645,0.643755,0.107605,4.6143,0.30931,,0.0913351,24.6697,-6.51676,79.2259,0.0913351,-0.73,-6.40726825594902,-2.0846545696258545,0.0296084,999,,,,,,,235.6,3.365714285,235.6,3.365714285,,,,,,,,,,,,,,,,,,,"Robert Hassell III","27482",690987
"Brendan Rodgers","BOS",27.407,97.342,89.2654,20.4093,14.5325,3.61725,0.124595,2.13495,9.26412,10.1462,6.38177,0.0764446,26.5307,0.901204,0.575642,0.218008,2.22057,0.222667,0.0918764,0.228636,0.0655603,0.272552,0.240543,0.285123,0.343701,0.277289,0.628823,0.115065,2.31593,0.298721,,-0.136605,8.67501,-2.8267,71.3616,-0.136605,0,-3.4222587198019028,0.3576646149158478,0.0292368,999,,,,,,,74.4,2.755555555,74.4,2.755555555,,,,,,,,,,,,,,,,,,,"Brendan Rodgers","17907",663898
"Edwin Arroyo","CIN",4.422,17.985,16.6295,4.15029,2.84521,0.892751,0.097229,0.315106,1.93005,1.74135,1.01578,0.029697,3.82039,0.163827,0.123825,0.0520445,0.295321,0.419165,0.0746155,0.249574,0.0564791,0.212421,0.265883,0.297212,0.371798,0.29182,0.66901,0.122224,5.35063,0.303949,,0.0269023,1.81498,-0.310084,80.6108,0.0269023,0,-0.3863964583724737,0.06824073940515518,0.028669,999,,,,,,,11.3,2.825,11.3,2.825,,,,,,,,,,,,,,,,,,,"Edwin Arroyo","sa3017626",695490
"Trei Cruz","DET",4.992,19.443,17.2685,3.68148,2.42839,0.794579,0.0968755,0.361638,2.01404,1.7001,1.92415,0.0688982,5.0207,0.0891048,0.11785,0.0434268,0.297811,0.277411,0.0633597,0.213191,0.0989637,0.258227,0.383243,0.29355,0.33325,0.278062,0.6268,0.120059,4.89376,0.276562,,0.000667772,1.74494,-0.552402,75.8393,0.000667772,0,-0.5529954223311506,0.1540740728378296,0.0276525,999,,,,,,,14.3,2.86,14.3,2.86,,,,,,,,,,,,,,,,,,,"Trei Cruz","sa3014420",669360
"Tim Anderson",,16.542,54.685,50.9907,12.5286,9.94853,2.04902,0.0942991,0.436752,5.32225,4.47362,2.28978,0.00843024,14.1539,0.432035,0.262539,0.140819,1.36509,1.1191,0.390006,0.245704,0.0418721,0.258825,0.161778,0.282546,0.315283,0.264472,0.597828,0.0695789,4.49508,0.329814,,-0.0194842,4.30443,-2.15703,66.3871,-0.0194842,0,-2.191980266943574,0.6027888059616089,0.0267634,999,,,,,,,35.5,2.088235294,35.5,2.088235294,,,,,,,,,,,,,,,,,,,"Tim Anderson","15172",641313
"Anthony Seigler","BOS",5.288,15.882,13.9347,3.13566,2.0919,0.734352,0.0421732,0.267234,1.71532,1.45138,1.67544,0.0380607,3.35833,0.108408,0.117818,0.045635,0.238062,0.434472,0.124224,0.225025,0.105493,0.211455,0.49889,0.310646,0.341311,0.290352,0.651957,0.116285,4.94573,0.275097,,0.0106873,1.58383,-0.292747,80.3605,0.0106873,-0.01,-0.35694120451807976,0.07160493545234203,0.0267339,999,,,,,,,11.7,2.34,11.7,2.34,,,,,,,,,,,,,,,,,,,"Anthony Seigler","23802",678011
"Kevin Alcántara","CHC",17.328,50.325,46.3243,10.8736,7.58858,1.99173,0.110995,1.1823,5.37279,5.17804,3.3081,0.106143,14.3203,0.320381,0.292191,0.0800695,0.921888,0.922988,0.160284,0.234728,0.0657348,0.284557,0.231007,0.288628,0.359082,0.283611,0.64771,0.124354,4.53179,0.311479,,0.0456079,4.74321,-1.20307,81.6598,0.0456079,-0.1,-1.048301387578249,-0.367407388985157,0.0264597,999,,,,,,,41.7,2.452941176,41.7,2.452941176,,,,,,,,,,,,,,,,,,,"Kevin Alcantara","25971",682634
"Rodolfo Durán","SDP",4.678,15.126,14.1305,3.09033,2.0649,0.627782,0.047865,0.349788,1.4288,1.497,0.718072,0.00686206,3.65593,0.104094,0.0997137,0.0735746,0.264544,0.0899451,0.0203727,0.218699,0.0474727,0.241699,0.196413,0.259925,0.344163,0.263432,0.604088,0.125464,3.67265,0.268036,,-0.00936809,1.17784,-0.609414,69.7832,-0.00936809,-0.08,-0.5510770911350846,0.28095678985118866,0.0238516,999,,,,,,,8.7,1.74,8.7,1.74,,,,,,,,,,,,,,,,,,,"Rodolfo Duran","sa877500",660710
"Grant McCray","SFG",17.156,48.352,44.2592,9.302,6.14106,1.97638,0.234117,0.950437,5.37264,3.96829,3.31359,0.0253563,15.9288,0.336172,0.269961,0.173063,0.644845,1.65549,0.328558,0.210171,0.0685305,0.329435,0.208025,0.268826,0.329828,0.264095,0.598654,0.119657,6.35318,0.302046,,0.132079,3.79113,-1.92203,68.8923,0.132079,0.01,-1.6506165117025375,0.2747530732303858,0.0238203,999,,,,,,,34.4,2.023529411,34.4,2.023529411,,,,,,,,,,,,,,,,,,,"Grant McCray","25690",687529
"Bryan Ramos","BAL",9.881,37.318,34.202,7.4294,4.9366,1.51201,0.109196,0.871589,3.83823,3.59101,2.32789,0.0221288,9.32783,0.473781,0.250503,0.0638642,0.549561,0.560874,0.170315,0.217221,0.0623798,0.249955,0.249564,0.274629,0.344266,0.272196,0.618895,0.127045,4.54843,0.270391,,-0.00851153,3.17143,-1.23798,73.4938,-0.00851153,-0.03,-1.1743488172069192,0.12248455174267292,0.0237939,999,,,,,,,28.3,2.83,28.3,2.83,,,,,,,,,,,,,,,,,,,"Bryan Ramos","25621",682868
"Jorbit Vivas","NYY",8.708,26.05,23.214,5.17216,3.75865,0.993811,0.0881389,0.331557,2.63159,2.04935,2.08979,0.0616976,3.81229,0.506182,0.190341,0.049729,0.508537,0.493605,0.153968,0.222804,0.0802223,0.146345,0.548172,0.298771,0.316056,0.27542,0.614827,0.0932526,4.66594,0.251323,,-0.00587557,2.28203,-0.795981,75.3988,-0.00587557,-0.04,-0.7612067889422178,0.09438271075487137,0.0235088,999,,,,,,,16.9,1.877777777,16.9,1.877777777,,,,,,,,,,,,,,,,,,,"Jorbit Vivas","23917",678391
"Cavan Biggio","HOU",7.358,22.076,19.2576,3.92494,2.66118,0.744314,0.0879382,0.431516,2.2617,1.8131,2.20532,0.0189304,6.41535,0.337876,0.165215,0.109097,0.310819,0.263587,0.0624637,0.203813,0.0998969,0.290603,0.343757,0.294462,0.318819,0.275867,0.61328,0.115006,4.5106,0.277787,,-0.00709524,1.94191,-0.666541,75.1538,-0.00709524,0,-0.6535731754265726,0.1135493740439415,0.0224879,999,,,,,,,12.3,1.757142857,12.3,1.757142857,,,,,,,,,,,,,,,,,,,"Cavan Biggio","19252",624415
"Nate Furman","SFG",2.691,8.432,7.52763,1.84175,1.35628,0.330913,0.027351,0.127209,0.93251,0.732904,0.674886,0.0190435,1.52272,0.130974,0.0519075,0.0465981,0.17904,0.177843,0.0304272,0.244665,0.0800387,0.180589,0.44321,0.31574,0.346588,0.294236,0.662329,0.101923,4.96232,0.289149,,0.0089602,0.867471,-0.128835,89.5396,0.0089602,0,-0.09557708725333214,0.030981775373220444,0.0220933,999,,,,,,,6.2,2.066666666,6.2,2.066666666,,,,,,,,,,,,,,,,,,,"Nate Furman","sa3020763",801501
"Bryan Torres","STL",16.34,64.564,58.7361,14.607,11.1666,2.92092,0.236941,0.282612,6.43757,4.73162,4.60199,0.179026,11.552,0.284189,0.409006,0.532712,1.39701,1.73955,0.326881,0.248689,0.0712779,0.178923,0.398372,0.304433,0.320922,0.277596,0.625354,0.0722321,5.1075,0.302775,,0.109253,5.76996,-1.85877,77.8952,0.109253,0,-1.5822462365031242,-0.3530246913433075,0.021771,999,,,,,,,52.5,3.28125,52.5,3.28125,,,,,,,,,,,,,,,,,,,"Bryan Torres","sa885119",663494
"Jace Jung","DET",18.039,64.625,56.9949,11.7677,7.81072,2.24898,0.268335,1.43971,6.46853,5.97934,6.6368,0.15026,17.181,0.518574,0.392603,0.0821248,1.00311,0.294816,0.100669,0.20647,0.102697,0.265857,0.386288,0.293187,0.331127,0.278388,0.624313,0.124656,3.50656,0.266414,,-0.0800719,5.81699,-1.81895,76.0642,-0.0800719,-0.06,-1.9032135009765625,-0.11567592993378639,0.0210148,999,,,,,,,49.4,2.744444444,49.4,2.744444444,,,,,,,,,,,,,,,,,,,"Jace Jung","31437",690291
"Maverick Handley","BAL",3.542,11.116,9.94995,2.01084,1.45359,0.363831,0.0299552,0.163463,1.0767,0.828351,0.852353,0.000768783,3.01696,0.178612,0.0586179,0.0764684,0.222677,0.16022,0.0296469,0.202096,0.076678,0.271407,0.28252,0.275538,0.293969,0.25696,0.569506,0.0918728,4.64058,0.270554,,0.00350594,0.807175,-0.506266,62.9983,0.00350594,0.03,-0.4812716047745198,0.3033024650067091,0.0209358,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Maverick Handley","26106",668974
"Jorge Alfaro","KCR",9.836,26.208,24.5477,5.38358,3.6991,1.03105,0.0443375,0.609092,2.52896,2.72798,1.00311,0.00114844,8.91314,0.390197,0.143143,0.035781,0.480083,0.30825,0.096484,0.219311,0.0382751,0.340092,0.112543,0.259808,0.339362,0.26227,0.599171,0.120052,4.09108,0.31476,,-0.0114727,2.01604,-1.08063,62.1948,-0.0114727,0,-1.17924415320158,0.48148149251937866,0.0208998,999,,,,,,,18.3,1.83,18.3,1.83,,,,,,,,,,,,,,,,,,,"Jorge Alfaro","12180",595751
"Blake Hunt","SDP",6.149,17.355,15.9884,3.28949,2.1392,0.705269,0.0626602,0.382363,1.59689,1.68537,1.03871,0.0026567,4.6452,0.180823,0.124552,0.0224885,0.252945,0.0611157,0.0138649,0.205742,0.0598505,0.267658,0.223608,0.260148,0.329436,0.259432,0.589585,0.123694,3.26246,0.262248,,-0.0156105,1.29504,-0.755588,67.0428,-0.0156105,0,-0.6935162227600813,0.3188381791114807,0.0207415,999,,,,,,,6.7,1.116666666,6.7,1.116666666,,,,,,,,,,,,,,,,,,,"Blake Hunt","sa3004153",675448
"Blake Sabol","TBR",3.289,9.341,8.43147,1.77994,1.14871,0.347834,0.0265387,0.256853,0.952031,0.973166,0.710313,0.0146742,2.92537,0.0926575,0.0553826,0.0511754,0.148159,0.118011,0.0376661,0.211107,0.0760425,0.313175,0.242811,0.278036,0.350047,0.276266,0.628083,0.13894,4.21581,0.287124,,-0.00461014,0.8247,-0.279011,73.9706,-0.00461014,0,-0.29117946745827794,0.17160861194133759,0.0206601,999,,,,,,,6.2,2.066666666,6.2,2.066666666,,,,,,,,,,,,,,,,,,,"Blake Sabol","25805",666165
"Denzer Guzman","LAA",8.869,35.042,32.1173,6.76752,4.32573,1.42031,0.0761158,0.945365,3.41532,3.36936,2.358,0.026149,10.6623,0.246484,0.185755,0.134444,0.441932,0.521753,0.0923659,0.210713,0.0672906,0.304272,0.221153,0.268481,0.347979,0.270411,0.61646,0.137267,4.25139,0.281326,,0.0209469,2.92724,-1.21324,69.642,0.0209469,-0.05,-1.2328711654990911,0.2237345688045025,0.0201507,999,,,,,,,27.4,3.044444444,27.4,3.044444444,,,,,,,,,,,,,,,,,,,"Denzer Guzman","28816",694203
"Stuart Fairchild","CLE",7.707,25.368,22.632,4.87265,3.1936,1.00102,0.0876929,0.590329,2.80819,2.13151,1.8746,0.0354886,6.93464,0.459961,0.144566,0.256836,0.350317,0.846535,0.21378,0.215299,0.0738964,0.273362,0.270325,0.287012,0.34553,0.279828,0.632542,0.130231,5.84835,0.280778,,0.0454995,2.31307,-0.684351,78.4916,0.0454995,0.04,-0.5975819826126099,-0.0789351835846901,0.0201155,999,,,,,,,25.2,3.15,25.2,3.15,,,,,,,,,,,,,,,,,,,"Stuart Fairchild","20321",656413
"Brett Sullivan","COL",5.601,19.027,17.6002,3.9333,2.65652,0.919975,0.0851133,0.271696,1.75128,1.82802,1.11663,0.0312315,3.35684,0.125415,0.158479,0.0262704,0.27337,0.188153,0.05441,0.223481,0.0586868,0.176425,0.332645,0.272376,0.331734,0.26492,0.604111,0.108254,4.26493,0.259134,,-0.0101821,1.50459,-0.743597,53.4109,-0.0101821,0.19,-1.0608093133196235,0.6221759021282196,0.0198895,999,,,,,,,10.3,1.716666666,10.3,1.716666666,,,,,,,,,,,,,,,,,,,"Brett Sullivan","18217",664954
"Jonatan Clase","TOR",9.091,34.265,31.2092,6.78781,4.47626,1.47406,0.160083,0.677402,4.11499,2.83548,2.4692,0.0302611,10.006,0.235938,0.219458,0.131249,0.357292,1.84213,0.31387,0.217494,0.0720619,0.292019,0.246771,0.27811,0.3401,0.272288,0.61821,0.122606,6.80807,0.294546,,0.192681,2.91454,-1.13413,72.7167,0.192681,0.06,-0.909164309501648,-0.0802932120859623,0.0194279,999,,,,,,,30.3,3.366666666,30.3,3.366666666,,,,,,,,,,,,,,,,,,,"Jonatan Clase","26599",682729
"Seby Zavala","LAD",4.156,13.652,12.3118,2.27334,1.38558,0.489484,0.00805399,0.39022,1.35351,1.39846,1.02178,0.000598231,5.0649,0.136293,0.086152,0.0946452,0.158401,0.0602298,0.0255087,0.184647,0.0748449,0.371001,0.201738,0.253128,0.320797,0.25435,0.573926,0.13615,2.99367,0.271232,,-0.0151888,0.962389,-0.6507,60.3319,-0.0151888,0.05,-0.6570362476631999,0.37067900970578194,0.017173,999,,,,,,,2.2,0.55,2.2,0.55,,,,,,,,,,,,,,,,,,,"Seby Zavala","18887",664874
"Josh Kasevich","TOR",3.687,11.601,10.7254,2.57096,1.97717,0.457484,0.0144571,0.121843,1.09581,1.01674,0.689377,0.0260938,1.76493,0.0830703,0.0837245,0.0194536,0.269787,0.142253,0.0283849,0.239708,0.0594239,0.152136,0.390598,0.288684,0.319139,0.268895,0.607823,0.0794309,3.74039,0.274493,,-0.00115332,0.954808,-0.415939,70.3792,-0.00115332,0,-0.40616235020570457,0.17069444060325623,0.0167608,999,,,,,,,8.8,2.2,8.8,2.2,,,,,,,,,,,,,,,,,,,"Josh Kasevich","sa3020203",688460
"Tomás Nido","DET",5.96,21.023,19.2787,4.22794,3.05981,0.753442,0.00504579,0.409642,1.80147,1.78057,0.940527,0.0346617,5.24292,0.142629,0.147127,0.487001,0.443361,0.083407,0.0397708,0.219307,0.044738,0.24939,0.17939,0.258965,0.322657,0.254722,0.581622,0.103351,2.38799,0.277226,,-0.0267271,1.48837,-0.995663,59.7617,-0.0267271,0,-1.0237539429217577,0.45987653732299805,0.0163393,999,,,,,,,9.3,1.55,9.3,1.55,,,,,,,,,,,,,,,,,,,"Tomas Nido","13755",621512
"Ben Cowles","CHC",4.484,15.709,14.3134,3.1829,2.15853,0.679943,0.046345,0.29808,1.61775,1.4855,1.08258,0.00701061,4.26168,0.175392,0.107348,0.030281,0.233028,0.304219,0.0541169,0.222372,0.0689147,0.271289,0.254027,0.283242,0.338828,0.274833,0.62207,0.116455,4.92503,0.292549,,0.0161735,1.36865,-0.487492,75.6469,0.0161735,0,-0.4372430555522442,0.06919752806425095,0.0158172,999,,,,,,,8.7,2.175,8.7,2.175,,,,,,,,,,,,,,,,,,,"Ben Cowles","sa3016976",701496
"Ryan Clifford","NYM",14.024,50.101,44.2206,9.48032,5.70017,1.97827,0.0376765,1.76421,5.50125,5.78407,4.95843,0.20903,14.6838,0.579821,0.288358,0.053791,0.777567,0.370804,0.084071,0.214387,0.0989686,0.293085,0.33768,0.300088,0.380515,0.298236,0.680603,0.166128,3.19441,0.274977,,-0.0330802,5.31703,-0.602787,93.1877,-0.0330802,0,-0.4375965781509876,-1.0820987224578857,0.0150581,999,,,,,,,49,3.5,49,3.5,,,,,,,,,,,,,,,,,,,"Ryan Clifford","sa3020126",691775
"Luken Baker","ARI",3.286,8.678,7.76597,1.65415,1.01339,0.34657,0.00876211,0.285431,0.895536,1.06592,0.774605,0.0174076,2.43285,0.0614977,0.0688981,0.00703371,0.129713,0.00636755,0.0026387,0.213,0.0892608,0.280346,0.318395,0.287195,0.370146,0.28792,0.657341,0.157146,1.91414,0.267507,,-0.0119019,0.848278,-0.177094,81.8354,-0.0119019,0,-0.19872908387333155,0.051017049700021744,0.0144268,999,,,,,,,6.2,2.066666666,6.2,2.066666666,,,,,,,,,,,,,,,,,,,"Luken Baker","21497",663609
"Samad Taylor","SDP",6.289,19.402,17.5272,3.8923,2.83817,0.672589,0.11567,0.265872,2.20569,1.31951,1.35172,0.0194748,5.01471,0.143102,0.14226,0.237701,0.305601,0.891324,0.200031,0.222072,0.0696691,0.258463,0.269551,0.281102,0.319152,0.266182,0.600254,0.0970803,6.63334,0.292716,,0.0678725,1.55412,-0.738378,71.6667,0.0678725,-0.02,-0.5836615189909935,0.07705246284604073,0.0142112,999,,,,,,,12.2,2.033333333,12.2,2.033333333,,,,,,,,,,,,,,,,,,,"Samad Taylor","22274",669392
"Esmerlyn Valdez","PIT",13.329,36.957,33.6471,7.66968,4.88643,1.52505,0.0801516,1.17805,3.94218,4.35241,2.57741,0.0431055,10.9636,0.460224,0.225994,0.0462995,0.570451,0.229341,0.0552465,0.227945,0.0697408,0.296658,0.235088,0.290087,0.38307,0.293837,0.673157,0.155125,3.37024,0.298721,,-0.0287837,3.7901,-0.576656,84.9893,-0.0287837,0,-0.6862780395895243,-0.4073743522167206,0.0139059,999,,,,,,,35,2.692307692,35,2.692307692,,,,,,,,,,,,,,,,,,,"Esmerlyn Valdez","sa3015768",699013
"Tsung-Che Cheng","BOS",10.644,29.956,26.7923,5.79063,4.02156,1.28767,0.0969193,0.38448,3.02411,2.21247,2.31779,0.0433673,7.4909,0.196982,0.174731,0.474168,0.514412,0.865654,0.146965,0.21613,0.0773733,0.250063,0.309415,0.281713,0.314477,0.265389,0.59619,0.0983472,5.41574,0.283168,,0.0700818,2.38022,-1.15932,63.164,0.0700818,0,-1.2304741591215134,0.3302028179168701,0.0133789,999,,,,,,,17.4,1.581818181,17.4,1.581818181,,,,,,,,,,,,,,,,,,,"Tsung-Che Cheng","28344",691907
"Liover Peguero","PHI",10.181,29.388,27.1936,6.01223,4.13135,1.22632,0.0896917,0.564862,3.02705,2.70864,1.64987,0.0171949,7.59438,0.180262,0.190151,0.174106,0.507732,0.681496,0.173572,0.22109,0.056141,0.258418,0.217249,0.268446,0.335098,0.264856,0.603544,0.114008,5.12456,0.283355,,0.0259763,2.32238,-1.15004,65.4096,0.0259763,0,-1.17883662879467,0.32394179701805115,0.0125692,999,,,,,,,26.8,2.68,26.8,2.68,,,,,,,,,,,,,,,,,,,"Liover Peguero","24273",678894
"Tanner Murray","CHW",17.794,69.928,65.6966,15.1423,10.2026,3.52855,0.125197,1.28598,6.43212,6.62048,3.13779,0.0139325,16.3228,0.574635,0.370321,0.148682,1.2774,0.465023,0.0994922,0.230488,0.0448717,0.233423,0.192233,0.270205,0.346733,0.269673,0.616938,0.116245,3.45324,0.285944,,-0.0395094,5.79951,-2.46302,70.0542,-0.0395094,0,-2.5075937062501907,0.2135768085718155,0.01154,999,,,,,,,51,2.833333333,51,2.833333333,,,,,,,,,,,,,,,,,,,"Tanner Murray","sa3016805",695020
"Joey Loperfido","HOU",94.01,346.166,315.543,71.6535,48.6466,13.6834,2.79312,6.53039,37.8288,30.2117,21.5278,1.23675,99.8489,5.2383,2.24051,1.61651,5.33544,6.87403,1.65516,0.22708,0.0621891,0.288442,0.215603,0.285647,0.350235,0.278468,0.635883,0.123155,6.05099,0.30805,,0.207306,31.1814,-9.72077,76.9455,0.207306,1.49,-9.198868423700333,-2.6077935695648193,0.0110301,999,,,,,,,299.4,3.185106382,299.4,3.185106382,,,,,,,,,,,,,,,,,,,"Joey Loperfido","29630",694388
"Jose Herrera","TEX",6.413,19.056,16.5158,3.19583,2.43302,0.529342,0.0301912,0.203284,1.59901,1.06278,1.73256,0.0385246,4.63199,0.131673,0.125509,0.550479,0.4088,0.0997057,0.0364864,0.193502,0.0909195,0.243072,0.374043,0.273436,0.266134,0.245743,0.539569,0.0726321,3.0863,0.253477,,-0.0231154,1.21018,-1.04144,55.2321,-0.0231154,-0.02,-1.02859010361135,0.4748302511870861,0.0104478,999,,,,,,,8.7,1.45,8.7,1.45,,,,,,,,,,,,,,,,,,,"Jose Herrera","17040",645444
"Drew Romo","CHW",10.907,23.605,21.8977,4.62642,3.17724,0.920122,0.0671975,0.461861,2.07352,2.13306,1.18907,0.02968,6.0623,0.20358,0.189267,0.125354,0.38225,0.212474,0.0668034,0.211274,0.0503735,0.256823,0.196141,0.256352,0.322705,0.253806,0.579058,0.111432,3.88898,0.267596,,-0.0148354,1.6536,-1.13551,59.124,-0.0148354,0,-1.1520560923963785,0.4336603283882141,0.00962249,999,,,,,,,11.9,1.081818181,11.9,1.081818181,,,,,,,,,,,,,,,,,,,"Drew Romo","27763",691011
"James Outman","MIN",55.009,198.002,175.853,35.2436,21.4072,6.77419,0.985134,6.07703,22.3993,19.903,17.8447,0.491536,70.4428,2.92951,1.18807,0.186998,2.15724,4.13484,1.057,0.200415,0.090124,0.355768,0.253323,0.283183,0.353814,0.280901,0.636997,0.153399,5.5096,0.290154,,0.118885,18.2264,-5.16905,77.2881,0.118885,0,-5.181360617280006,-1.5406041145324707,0.00950916,999,,,,,,,170.2,3.094545454,170.2,3.094545454,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Emmanuel Rivera",,3.47,10.369,9.48522,2.20574,1.61353,0.386567,0.0301882,0.175454,1.01301,0.962607,0.684812,0.00449112,2.23415,0.0994686,0.076041,0.0234584,0.222746,0.0348084,0.0145426,0.232545,0.0660441,0.215464,0.306521,0.289015,0.335157,0.276115,0.624173,0.102613,3.12014,0.28389,,-0.0147937,0.914191,-0.310986,76.1934,-0.0147937,0,-0.3057360975071788,0.03809891268610954,0.00913108,999,,,,,,,5.2,1.733333333,5.2,1.733333333,,,,,,,,,,,,,,,,,,,"Emmanuel Rivera","19890",656896
"Nelson Velázquez","STL",5.473,19.325,17.4962,3.99595,2.3999,0.815798,0.0510008,0.729251,2.16729,2.38479,1.49553,0.068037,5.1211,0.171984,0.138157,0.0231518,0.270598,0.246228,0.0893281,0.22839,0.0773885,0.264999,0.292034,0.293416,0.405889,0.302431,0.699305,0.177499,4.11616,0.277215,,-0.0137383,2.1167,-0.166693,94.9081,-0.0137383,-0.17,-0.13036417216062546,-0.42337964475154877,0.00912665,999,,,,,,,20.7,4.14,20.7,4.14,,,,,,,,,,,,,,,,,,,"Nelson Velazquez","23359",676369
"RJ Schreck","TOR",3.188,11.098,9.77209,2.1251,1.3179,0.456537,0.0240474,0.326615,1.22836,1.17756,1.06434,0.0481068,2.58882,0.168145,0.0654467,0.0279782,0.174629,0.110343,0.0188894,0.217466,0.0959035,0.233269,0.411128,0.303304,0.369376,0.295972,0.67268,0.15191,3.88049,0.259818,,-0.00218619,1.15739,-0.153926,89.0316,-0.00218619,0,-0.14565538661554456,-0.14759258925914764,0.0090779,999,,,,,,,4.2,1.4,4.2,1.4,,,,,,,,,,,,,,,,,,,"RJ Schreck","sa3022602",702302
"Jonathon Long","CHC",5.508,19.374,17.2321,4.04235,2.68838,0.733852,0.0241971,0.59592,2.0806,2.27117,1.75886,0.127694,4.73337,0.217176,0.121264,0.0446078,0.363644,0.0588456,0.0135062,0.234583,0.0907845,0.244315,0.371587,0.311359,0.383724,0.303527,0.695083,0.149141,2.47253,0.286628,,-0.0237119,2.13931,-0.149876,95.3031,-0.0237119,0,-0.13156252913177013,-0.42499998211860657,0.00900506,999,,,,,,,23.7,3.95,23.7,3.95,,,,,,,,,,,,,,,,,,,"Jonathon Long","sa3022864",675085
"Gio Urshela","MIN",30.647,116.14,107.665,26.0978,19.6257,4.98857,0.0119534,1.47156,10.5572,10.647,6.79993,0.125874,21.6795,0.50968,0.787901,0.377262,2.6162,0.323391,0.162201,0.242398,0.0585494,0.186667,0.313657,0.288585,0.329958,0.272953,0.618543,0.0875599,2.1221,0.288695,,-0.178734,9.94141,-3.78142,71.8129,-0.178734,-0.03,-4.037112668156624,0.12764916010200977,0.00899189,999,,,,,,,85.5,2.758064516,85.5,2.758064516,,,,,,,,,,,,,,,,,,,"Gio Urshela","10681",570482
"Brandon Lockridge","MIL",17.789,57.729,52.6848,12.2092,9.10024,2.43283,0.244312,0.431803,6.0104,3.92665,3.68426,0.109343,15.0157,0.452309,0.341507,0.566077,0.959564,2.9351,0.576081,0.23174,0.0638199,0.260107,0.245361,0.28595,0.311779,0.265389,0.597729,0.0800394,6.35351,0.313404,,0.264442,4.58698,-2.23415,68.1395,0.264442,0.54,-1.9154761731624603,0.08246400952339172,0.00896727,999,,,,,,,34.9,1.938888888,34.9,1.938888888,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"Héctor Rodríguez","CIN",4.863,17.171,16.1263,4.11877,2.76349,0.802244,0.075791,0.477253,1.90347,1.9478,0.796328,0.0497669,2.92647,0.10416,0.108071,0.036097,0.318241,0.316265,0.0677442,0.255406,0.0463763,0.170431,0.272112,0.292926,0.403337,0.300072,0.696263,0.147931,4.99742,0.283813,,0.0116507,1.84788,-0.181002,86.2639,0.0116507,0,-0.2678950000554323,-0.22513888776302338,0.0080059,999,,,,,,,12.3,2.46,12.3,2.46,,,,,,,,,,,,,,,,,,,"Hector Rodriguez","sa3015828",699302
"Joey Wiemer","WSN",32.835,112.349,101.568,21.3321,13.5812,4.32339,0.369345,3.05817,11.2174,11.813,8.83424,0.249757,33.447,1.14109,0.652571,0.152766,1.81719,1.93991,0.604284,0.210027,0.0786321,0.297706,0.264126,0.279042,0.350195,0.276676,0.629237,0.140168,4.45413,0.278076,,-0.0133471,9.9565,-3.3184,75.137,-0.0133471,0.23,-3.3240215592086315,-0.3363262563943863,0.00793235,999,,,,,,,86.4,2.618181818,86.4,2.618181818,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"Connor Joe","SEA",10.1,27.773,24.5208,5.08459,3.40714,0.961085,0.124917,0.591446,2.92704,2.5065,2.70744,0.0116574,6.6433,0.35443,0.148251,0.0421176,0.455652,0.37784,0.13983,0.207358,0.0974847,0.2392,0.407545,0.293768,0.329103,0.278966,0.622871,0.121744,4.51089,0.257719,,-0.0243241,2.51292,-0.768669,83.2447,-0.0243241,0,-0.5727872792631388,-0.3061397671699524,0.00787545,999,,,,,,,24.3,2.43,24.3,2.43,,,,,,,,,,,,,,,,,,,"Connor Joe","16572",656582
"Gustavo Campero","LAA",8.193,25.676,23.1629,5.42664,3.71178,1.0169,0.174187,0.523781,2.93255,2.21686,1.68005,0.0828927,5.07067,0.53416,0.180102,0.118774,0.450555,0.962293,0.213649,0.234282,0.0654328,0.197487,0.331328,0.29897,0.361062,0.289772,0.660033,0.126781,6.27579,0.27624,,0.0663915,2.54844,-0.485375,82.9786,0.0663915,0.02,-0.4487130790948868,-0.3593055419623852,0.00774584,999,,,,,,,28.2,3.525,28.2,3.525,,,,,,,,,,,,,,,,,,,"Gustavo Campero","22707",672569
